,price
2001-11-08,72.34514617919922
2001-11-09,72.42227935791016
2001-11-12,71.97895812988281
2001-11-13,73.59800720214844
2001-11-14,73.66865539550781
2001-11-15,73.80364227294922
2001-11-16,73.47599029541016
2001-11-19,74.38188171386719
2001-11-20,73.75865173339844
2001-11-21,73.27033996582031
2001-11-23,74.32404327392578
2001-11-26,74.48466491699219
2001-11-27,74.16343688964844
2001-11-28,72.82064056396484
2001-11-29,73.80364227294922
2001-11-30,73.27677917480469
2001-12-03,72.83991241455078
2001-12-04,74.073486328125
2001-12-05,75.42916870117188
2001-12-06,75.3906021118164
2001-12-07,74.88945007324219
2001-12-10,73.48880767822266
2001-12-11,73.3410415649414
2001-12-12,73.42455291748047
2001-12-13,71.99820709228516
2001-12-14,72.6856918334961
2001-12-17,73.43739318847656
2001-12-18,73.87431335449219
2001-12-19,74.39474487304688
2001-12-20,73.66227722167969
2001-12-21,74.10903930664062
2001-12-24,73.96723175048828
2001-12-26,74.37340545654297
2001-12-27,74.82467651367188
2001-12-28,74.78601837158203
2001-12-31,73.6900405883789
2002-01-02,74.48302459716797
2002-01-03,75.32752227783203
2002-01-04,75.83045196533203
2002-01-07,75.29532623291016
2002-01-08,75.12126922607422
2002-01-09,74.50878143310547
2002-01-10,74.83757781982422
2002-01-11,74.10261535644531
2002-01-14,73.63845825195312
2002-01-15,74.2380142211914
2002-01-16,72.73583984375
2002-01-17,73.2838363647461
2002-01-18,72.94862365722656
2002-01-22,72.44574737548828
2002-01-23,73.00017547607422
2002-01-24,73.22581481933594
2002-01-25,73.20648956298828
2002-01-28,73.40632629394531
2002-01-29,71.09827423095703
2002-01-30,72.12336730957031
2002-01-31,72.9679183959961
2002-02-01,72.6262435913086
2002-02-04,70.8210678100586
2002-02-05,70.38268280029297
2002-02-06,70.07964324951172
2002-02-07,69.64122772216797
2002-02-08,70.97576141357422
2002-02-11,71.84615325927734
2002-02-12,71.6204833984375
2002-02-13,72.38125610351562
2002-02-14,72.245849609375
2002-02-15,71.49158477783203
2002-02-19,70.11831665039062
2002-02-20,71.29814147949219
2002-02-21,69.82171630859375
2002-02-22,70.68568420410156
2002-02-25,71.85259246826172
2002-02-26,71.70430755615234
2002-02-27,71.9815673828125
2002-02-28,71.65914916992188
2002-03-01,73.32894134521484
2002-03-04,74.62483215332031
2002-03-05,74.38628387451172
2002-03-06,75.2695541381836
2002-03-07,75.10832977294922
2002-03-08,75.42427825927734
2002-03-11,75.58547973632812
2002-03-12,75.54031372070312
2002-03-13,74.81181335449219
2002-03-14,74.70863342285156
2002-03-15,75.42050170898438
2002-03-18,75.43342590332031
2002-03-19,75.937744140625
2002-03-20,74.5088882446289
2002-03-21,74.5411605834961
2002-03-22,74.37955474853516
2002-03-25,73.45499420166016
2002-03-26,73.8817138671875
2002-03-27,74.07563781738281
2002-03-28,74.0433349609375
2002-04-01,74.07563781738281
2002-04-02,73.66834259033203
2002-04-03,73.15109252929688
2002-04-04,72.84722137451172
2002-04-05,72.86013793945312
2002-04-08,73.01531219482422
2002-04-09,72.50455474853516
2002-04-10,73.32566833496094
2002-04-11,71.50238037109375
2002-04-12,72.03902435302734
2002-04-15,71.48945617675781
2002-04-16,73.18991088867188
2002-04-17,73.03471374511719
2002-04-18,72.71790313720703
2002-04-19,72.98297882080078
2002-04-22,71.76748657226562
2002-04-23,71.45710754394531
2002-04-24,70.73943328857422
2002-04-25,70.77823638916016
2002-04-26,69.43340301513672
2002-04-29,69.09075164794922
2002-04-30,69.73728942871094
2002-05-01,70.59074401855469
2002-05-02,70.3191909790039
2002-05-03,69.55628204345703
2002-05-06,68.1920166015625
2002-05-07,67.95277404785156
2002-05-08,70.48082733154297
2002-05-09,69.66617584228516
2002-05-10,68.35366821289062
2002-05-13,69.74373626708984
2002-05-14,71.26315307617188
2002-05-15,70.9851303100586
2002-05-16,71.35369110107422
2002-05-17,71.70283508300781
2002-05-20,70.92695617675781
2002-05-21,70.2803955078125
2002-05-22,70.43553924560547
2002-05-23,71.18556213378906
2002-05-24,70.27393341064453
2002-05-28,69.89244842529297
2002-05-29,69.37519836425781
2002-05-30,69.1812744140625
2002-05-31,69.32347869873047
2002-06-03,67.48078918457031
2002-06-04,67.64889526367188
2002-06-05,68.2825698852539
2002-06-06,66.89244079589844
2002-06-07,66.81482696533203
2002-06-10,67.07347869873047
2002-06-11,65.9226303100586
2002-06-12,66.323486328125
2002-06-13,65.65753173828125
2002-06-14,65.56053161621094
2002-06-17,67.31916809082031
2002-06-18,67.86878204345703
2002-06-19,66.28466796875
2002-06-20,65.4377212524414
2002-06-21,64.41453552246094
2002-06-24,64.75187683105469
2002-06-25,63.298587799072266
2002-06-26,63.402381896972656
2002-06-27,64.51187896728516
2002-06-28,64.20693969726562
2002-07-01,62.954647064208984
2002-07-02,61.618125915527344
2002-07-03,61.96849822998047
2002-07-05,64.4339599609375
2002-07-08,63.62944030761719
2002-07-09,62.02688980102539
2002-07-10,59.769012451171875
2002-07-11,60.2556037902832
2002-07-12,59.593833923339844
2002-07-15,59.91168975830078
2002-07-16,58.75682067871094
2002-07-17,58.87364196777344
2002-07-18,56.9660758972168
2002-07-19,54.96125411987305
2002-07-22,53.33274459838867
2002-07-23,51.872901916503906
2002-07-24,54.96774673461914
2002-07-25,54.50059509277344
2002-07-26,55.53868865966797
2002-07-29,58.24428176879883
2002-07-30,59.003395080566406
2002-07-31,59.1461067199707
2002-08-01,57.60193634033203
2002-08-02,56.310829162597656
2002-08-05,54.351356506347656
2002-08-06,56.18102264404297
2002-08-07,57.16075897216797
2002-08-08,59.009891510009766
2002-08-09,59.230472564697266
2002-08-12,58.79579544067383
2002-08-13,57.72522735595703
2002-08-14,59.83388137817383
2002-08-15,60.66434097290039
2002-08-16,60.4826774597168
2002-08-19,61.89708709716797
2002-08-20,61.241783142089844
2002-08-21,62.12417221069336
2002-08-22,62.72759246826172
2002-08-23,61.37804412841797
2002-08-26,61.806339263916016
2002-08-27,61.09257888793945
2002-08-28,59.7559700012207
2002-08-29,59.78196334838867
2002-08-30,59.54839324951172
2002-09-03,57.27752685546875
2002-09-04,58.095054626464844
2002-09-05,57.60193634033203
2002-09-06,58.39354705810547
2002-09-09,58.821712493896484
2002-09-10,59.496490478515625
2002-09-11,59.126625061035156
2002-09-12,58.03668975830078
2002-09-13,58.17940139770508
2002-09-16,58.32212829589844
2002-09-17,56.9855842590332
2002-09-18,56.41461944580078
2002-09-19,54.95474624633789
